DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,14:00:00,2331,15917000000,157.23,2533.45,70.0
2021-05-11,13:00:00,2331,25014000000,247.09,2741.27,
2021-06-08,15:00:00,2331,25014000000,247.09,2741.27,
2021-07-30,14:00:00,2331,6098000000,60.24,2763.38,76.0
2021-10-29,11:00:00,2331,16097000000,159.01,2865.6,76.0
2022-01-28,14:00:00,2331,23136000000,228.54,2895.63,76.0
2022-05-13,13:00:00,2331,28964000000,286.11,2964.85,
2022-07-29,14:00:00,2331,4454000000,44.0,2971.12,86.0
2022-10-28,11:00:00,2331,9761000000,96.43,3024.6,86.0
2023-01-31,15:00:00,2331,15783000000,155.91,3040.65,86.0
2023-05-12,15:00:00,2331,23950000000,236.58,3110.52,
2023-07-28,15:00:00,2331,5195000000,10.26,627.6,17.2
2023-10-31,15:00:00,2331,11852000000,23.46,639.18,17.4
2024-01-31,15:00:00,2331,18442000000,36.62,643.18,17.4
2024-05-14,15:00:00,2331,27327000000,54.34,704.97,
2024-08-06,15:00:00,2331,4288000000,8.6,695.45,24.8
2024-11-06,15:30:00,2331,10091000000,20.45,699.49,24.8
2025-02-04,15:30:00,2331,17519000000,35.71,704.23,24.8
2025-05-13,14:00:00,2331,26630000000,52.95,687.34,
2025-05-13,14:00:00,2331,4168000000,8.36,677.27,24.8
2025-05-13,14:00:00,2331,17160000000,34.98,685.11,24.8
2025-05-13,14:00:00,2331,9852000000,19.96,680.67,24.8
2025-05-13,15:30:00,2331,27105000000,55.41,697.96,
2025-08-05,15:30:00,2331,6435000000,13.27,698.06,27.2
2025-11-05,15:30:00,2331,14607000000,30.1,717.77,29.2
