DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:00:00,8219,-18123000000,-364.14,,0.0
2021-05-14,16:00:00,8219,-38887000000,-781.33,3231.5,
2021-08-10,15:00:00,8219,-2726000000,-54.76,,
2021-11-08,16:00:00,8219,,,,
2021-11-12,16:00:00,8219,,,,5.0
2021-11-12,16:00:00,8219,-7586000000,-152.34,,5.0
2022-02-10,15:00:00,8219,-4851000000,-97.41,,5.0
2022-05-13,16:00:00,8219,1350000000,27.12,3234.47,
2022-08-09,15:00:00,8219,22000000,0.44,,14.0
2022-11-11,16:00:00,8219,,,,21.0
2022-11-11,16:00:00,8219,-2451000000,-49.2,,21.0
2023-02-10,15:00:00,8219,-1185000000,-23.8,,21.0
2023-05-12,16:00:00,8219,4278000000,85.86,3339.33,
2023-08-10,15:00:00,8219,1230000000,24.7,,42.0
2023-11-06,16:30:00,8219,,,,
2023-11-10,16:00:00,8219,,,,60.0
2023-11-10,16:00:00,8219,463000000,9.3,,60.0
2024-02-09,15:00:00,8219,2548000000,51.13,,60.0
2024-05-10,16:00:00,8219,10089000000,202.38,3552.28,
2024-08-09,15:00:00,8219,800000000,16.05,,61.0
2024-11-12,16:00:00,8219,-630000000,-12.65,,127.0
2025-02-14,16:00:00,8219,1673000000,33.7,,127.0
2025-05-13,16:00:00,8219,9397000000,190.32,3662.77,
2025-08-08,16:00:00,8219,641000000,13.22,,136.0
2025-11-11,16:00:00,8219,,,,
2025-11-11,16:00:00,8219,-856000000,-17.65,,136.0
