DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,15:00:00,7003,-2493000000,-30.84,,0.0
2021-05-11,15:00:00,7003,134000000,1.67,834.99,
2021-08-04,15:00:00,7003,5712000000,70.66,,0.0
2021-11-02,16:00:00,7003,,,,
2021-11-05,15:00:00,7003,2631000000,32.55,,0.0
2021-11-25,15:00:00,7003,,,,
2022-01-21,16:00:00,7003,,,,
2022-02-09,16:00:00,7003,,,,
2022-02-10,16:00:00,7003,-1933000000,-23.92,,0.0
2022-05-13,15:05:00,7003,-21825000000,-269.94,706.06,
2022-08-04,15:00:00,7003,-1877000000,-22.93,,0.0
2022-11-10,16:00:00,7003,1414000000,16.97,,0.0
2023-02-13,16:00:00,7003,2215000000,22.14,,0.0
2023-04-27,15:00:00,7003,,,,
2023-05-15,15:00:00,7003,15554000000,177.47,1215.91,
2023-06-07,16:00:00,7003,15554000000,177.47,1107.02,
2023-08-10,16:00:00,7003,1497000000,14.9,,3.0
2023-11-08,15:00:00,7003,,,,
2023-11-09,16:00:00,7003,4633000000,47.26,,3.0
2023-12-22,16:00:00,7003,,,,
2024-02-14,16:00:00,7003,11665000000,119.3,,3.0
2024-05-14,16:00:00,7003,25051000000,255.73,1311.64,
2024-05-22,17:25:00,7003,,,,12.0
2024-08-08,14:30:00,7003,28793000000,283.69,,18.0
2024-11-12,14:30:00,7003,32285000000,318.1,,18.0
2025-02-12,14:30:00,7003,35194000000,346.93,,20.0
2025-05-13,14:30:00,7003,39074000000,385.39,1682.97,
2025-08-06,14:30:00,7003,7214000000,71.5,,30.0
2025-11-12,14:30:00,7003,17531000000,173.76,,
