DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-15,16:00:00,7744,9899000000,277.96,2959.85,
2021-05-14,15:30:00,7744,1263000000,35.48,,29.0
2021-08-13,15:30:00,7744,2040000000,57.29,,29.0
2021-11-12,15:30:00,7744,2926000000,82.14,,29.0
2022-02-14,16:00:00,7744,5299000000,148.73,3120.58,
2022-02-22,15:15:00,7744,,,,152.0
2022-02-24,15:30:00,7744,,,,152.0
2022-05-13,15:30:00,7744,100140000000,2810.25,,152.0
2022-08-12,15:30:00,7744,101121000000,2836.84,,152.0
2022-11-11,15:30:00,7744,102928000000,2887.22,,152.0
2023-02-14,16:00:00,7744,101548000000,2848.36,5398.85,
2023-05-12,15:30:00,7744,1051000000,29.5,,49.0
2023-08-10,15:30:00,7744,4454000000,124.88,,49.0
2023-11-13,15:30:00,7744,7842000000,219.84,,49.0
2024-02-13,15:30:00,7744,10199000000,285.88,5755.28,
2024-05-10,15:30:00,7744,5235000000,146.73,,116.0
2024-08-09,15:30:00,7744,11484000000,321.76,,116.0
2024-11-08,15:30:00,7744,12915000000,361.84,,116.0
2024-11-28,15:30:00,7744,,,,
2025-02-14,15:30:00,7744,16120000000,451.61,6225.05,
2025-05-09,15:30:00,7744,2814000000,78.94,,
2025-08-08,15:30:00,7744,7257000000,68.17,,
2025-11-14,15:30:00,7744,13326000000,125.35,,
