Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
6905,2026-05-20,2026-06-19,2027-05-20,25046000000,-695000000,267000000,-3406000000,-82.81,,60576000000,52163000000,0.861,1268.13,3035000000,-1409000000,-2396000000,26865000000,55.0,,,,,,,,28875000000,1335000000,1539000000,1604000000,38.99
