Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
6634,2026-11-30,2026-04-13,,683000000,-347000000,-513000000,-490000000,-14.14,,110062000000,2419000000,0.021,,,,,,,0.0,,4383000000,103000000,-184000000,111000000,3.06,,,,,
6634,2026-11-30,2026-07-14,,1500000000,-570000000,-1422000000,-1417000000,-38.63,,83537000000,2558000000,0.03,,-41352000,-245116000,-52305000,1128962000,,0.0,,4383000000,103000000,-184000000,111000000,3.06,,,,,
