DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,15:10:00,6651,,,,56.0
2021-02-08,15:10:00,6651,6270000000,154.96,,56.0
2021-05-13,16:20:00,6651,8827000000,218.16,2435.33,
2021-08-05,15:30:00,6651,1152000000,28.49,,50.0
2021-11-08,16:20:00,6651,2622000000,64.81,,50.0
2022-02-07,16:30:00,6651,5031000000,124.34,,50.0
2022-05-13,17:00:00,6651,6607000000,164.75,2611.64,
2022-08-08,15:30:00,6651,386000000,10.2,,177.0
2022-11-07,15:20:00,6651,1698000000,44.78,,140.0
2023-02-06,15:30:00,6651,3769000000,99.37,,140.0
2023-05-15,16:40:00,6651,5476000000,144.37,2666.95,
2023-08-07,15:30:00,6651,1383000000,36.47,,188.0
2023-11-06,15:40:00,6651,3564000000,93.97,,188.0
2024-02-05,15:30:00,6651,6612000000,174.33,,206.0
2024-02-05,15:30:00,6651,,,,206.0
2024-05-15,15:40:00,6651,8715000000,229.77,2860.19,
2024-08-05,15:30:00,6651,3704000000,97.67,,128.0
2024-11-05,15:40:00,6651,5212000000,137.42,,132.0
2025-02-10,15:30:00,6651,9014000000,237.64,,132.0
2025-05-15,16:40:00,6651,12097000000,318.91,3035.0,
2025-08-04,15:30:00,6651,929000000,24.49,,124.0
2025-11-10,15:40:00,6651,,,,
2025-11-10,15:40:00,6651,3424000000,90.26,,124.0
