DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,15:00:00,7313,10922000000,160.63,3812.86,90.0
2021-04-30,15:00:00,7313,20741000000,152.89,2063.47,
2021-06-21,15:00:00,7313,,,,54.0
2021-07-30,15:00:00,7313,3040000000,22.65,2070.37,54.0
2021-11-04,15:00:00,7313,5656000000,42.13,2085.11,54.0
2022-01-28,15:00:00,7313,8119000000,60.47,2102.56,54.0
2022-05-13,15:00:00,7313,12416000000,92.56,2234.73,
2022-08-05,15:00:00,7313,-1203000000,-9.15,2312.57,63.0
2022-11-11,15:00:00,7313,1364000000,10.45,2378.3,63.0
2023-02-03,15:00:00,7313,3467000000,26.72,2290.46,63.0
2023-04-28,15:00:00,7313,,,,
2023-05-12,15:00:00,7313,5343000000,41.35,2343.38,
2023-08-10,15:00:00,7313,127000000,1.0,2417.22,73.0
2023-11-06,15:00:00,7313,,,,
2023-11-10,15:00:00,7313,3023000000,23.71,2484.82,73.0
2024-02-09,15:00:00,7313,9363000000,73.42,2441.99,73.0
2024-05-10,15:00:00,7313,10214000000,80.09,2563.58,
2024-08-09,15:00:00,7313,2473000000,19.39,2601.72,83.0
2024-11-08,15:30:00,7313,,,,
2024-11-08,15:30:00,7313,4532000000,36.36,2530.82,83.0
2025-02-07,15:30:00,7313,8112000000,65.94,2641.55,83.0
2025-05-14,15:30:00,7313,8630000000,70.69,2568.48,
2025-08-08,15:30:00,7313,587000000,4.93,2502.34,90.0
2025-11-14,15:30:00,7313,,,,
2025-11-14,15:30:00,7313,1280000000,10.77,2564.56,90.0
