DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,16:00:00,1762,4807000000,138.08,,63.0
2021-05-12,16:00:00,1762,7467000000,214.48,3323.38,
2021-08-05,16:00:00,1762,847000000,24.33,,63.0
2021-11-10,16:00:00,1762,1683000000,48.35,,63.0
2022-02-09,16:00:00,1762,4120000000,118.35,,63.0
2022-05-11,16:00:00,1762,6727000000,193.22,3487.6,
2022-08-09,16:00:00,1762,69000000,1.99,,63.0
2022-11-09,16:00:00,1762,1378000000,39.59,,63.0
2023-02-08,16:00:00,1762,4096000000,117.64,,63.0
2023-05-10,16:00:00,1762,7534000000,216.38,3668.25,
2023-08-09,16:00:00,1762,-153000000,-4.4,,77.0
2023-11-08,16:00:00,1762,1154000000,33.17,,77.0
2024-02-07,16:00:00,1762,3564000000,102.39,,77.0
2024-05-07,16:00:00,1762,,,,
2024-05-15,16:00:00,1762,9165000000,263.25,3849.26,
2024-08-07,16:00:00,1762,166000000,4.79,,82.0
2024-11-13,16:00:00,1762,531000000,15.26,,82.0
2024-11-13,16:00:00,1762,,,,
2025-02-12,16:00:00,1762,3170000000,91.07,,82.0
2025-05-09,17:00:00,1762,,,,
2025-05-14,16:00:00,1762,6452000000,185.32,3954.94,
2025-08-06,16:00:00,1762,804000000,23.1,,90.0
2025-11-12,16:00:00,1762,4493000000,129.06,,90.0
