DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,6379,5002000000,92.35,1280.82,47.0
2021-05-14,16:00:00,6379,7344000000,135.58,1344.96,
2021-08-06,15:00:00,6379,915000000,16.91,,47.0
2021-11-05,15:00:00,6379,,,,
2021-11-05,15:00:00,6379,3474000000,64.14,,47.0
2022-02-04,15:00:00,6379,4428000000,81.75,,47.0
2022-05-13,15:40:00,6379,7748000000,143.04,1450.39,
2022-08-05,15:00:00,6379,1301000000,24.02,,58.0
2022-11-11,15:00:00,6379,3968000000,73.26,,58.0
2023-02-10,15:00:00,6379,5487000000,101.3,,58.0
2023-05-12,16:00:00,6379,7741000000,142.93,1524.55,
2023-08-10,15:00:00,6379,700000000,12.94,,65.0
2023-11-10,15:00:00,6379,2869000000,53.02,,65.0
2024-02-09,15:00:00,6379,4379000000,80.94,,130.0
2024-05-15,15:00:00,6379,7249000000,134.2,1562.89,
2024-08-09,15:00:00,6379,1557000000,29.23,,75.0
2024-11-08,15:00:00,6379,2634000000,49.34,,75.0
2025-02-14,15:30:00,6379,4996000000,93.23,,75.0
2025-05-14,14:00:00,6379,8100000000,150.89,1576.12,
2025-08-08,14:00:00,6379,536000000,9.94,,91.0
2025-11-13,14:00:00,6379,5204000000,96.41,,104.0
