DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-04-19,15:30:00,3226,4861000000,9874,299964,
2021-10-19,15:30:00,3226,4978000000,9887,299772,
2021-10-20,10:45:00,3226,4978000000,9887,299772,
2022-04-19,15:30:00,3226,5278000000,10485,300222,
2022-10-20,15:30:00,3226,5292000000,10511,300249,
2023-04-19,15:30:00,3226,5426000000,10778,300728,
2023-10-19,15:30:00,3226,5892000000,11703,301653,
2024-04-17,15:30:00,3226,5769000000,11459,302467,
2024-10-17,15:30:00,3226,5570000000,11063,302072,
2025-01-20,16:00:00,3226,,,,
2025-04-17,15:30:00,3226,5793000000,2301,60502,
2025-10-20,15:30:00,3226,5850000000,2324,60525,
2025-12-10,15:30:00,3226,,,,
2025-12-15,15:30:00,3226,,,,
