Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
168A,2027-01-31,2026-06-12,,1375000000,49000000,46000000,31000000,21.57,21.5,5619000000,1329000000,0.237,,,,,,,20.0,,6000000000,246000000,246000000,167000000,113.72,,,,,
168A,2027-01-31,2026-09-14,,2913000000,71000000,67000000,32000000,22.28,22.23,5804000000,1332000000,0.23,,-12049000,-534117000,514989000,471818000,,20.0,,6000000000,246000000,246000000,167000000,113.72,,,,,
