DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-10-28,15:00:00,4373,2308000000,47.79,697.2,23.0
2022-01-28,15:00:00,4373,3369000000,68.56,,23.0
2022-04-28,15:00:00,4373,4204000000,83.06,671.83,
2022-07-28,15:00:00,4373,890000000,16.02,,25.0
2022-10-27,15:00:00,4373,2207000000,39.63,686.73,25.0
2023-01-30,15:00:00,4373,3544000000,63.49,708.1,25.0
2023-02-28,15:00:00,4373,,,,
2023-03-01,19:00:00,4373,,,,
2023-04-27,15:00:00,4373,5432000000,96.91,733.34,
2023-07-27,15:00:00,4373,1141000000,19.9,726.12,30.0
2023-10-26,15:00:00,4373,2664000000,46.41,753.63,30.0
2024-01-30,15:00:00,4373,4245000000,73.86,780.14,30.0
2024-03-19,18:00:00,4373,,,,42.0
2024-04-25,15:00:00,4373,6194000000,107.54,809.33,
2024-07-25,15:00:00,4373,1073000000,18.43,789.68,50.0
2024-10-30,15:00:00,4373,,,,
2024-10-30,15:00:00,4373,2594000000,44.52,812.72,50.0
2025-01-30,15:30:00,4373,4682000000,80.26,854.77,50.0
2025-04-30,15:30:00,4373,7781000000,133.82,857.07,
2025-07-30,15:30:00,4373,2159000000,38.01,837.18,65.0
2025-10-30,15:30:00,4373,4777000000,84.06,884.26,18.0
