DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-02,15:00:00,5331,1089000000,75.53,7294.17,60.0
2021-04-27,15:30:00,5331,,,,
2021-05-11,14:00:00,5331,2806000000,194.54,7684.78,
2021-08-05,15:10:00,5331,2233000000,154.74,7745.83,110.0
2021-09-24,16:00:00,5331,,,,140.0
2021-11-08,14:00:00,5331,4206000000,291.4,7882.09,140.0
2022-02-02,15:00:00,5331,7045000000,488.13,7989.23,140.0
2022-05-10,14:00:00,5331,9068000000,628.27,8183.66,
2022-08-05,15:30:00,5331,2695000000,186.72,8426.41,160.0
2022-11-08,14:00:00,5331,5175000000,358.61,8652.56,180.0
2023-02-02,15:00:00,5331,8585000000,594.83,8689.13,180.0
2023-05-11,14:00:00,5331,10024000000,694.56,8881.9,
2023-08-04,15:00:00,5331,3040000000,210.54,9170.31,230.0
2023-11-07,14:00:00,5331,5793000000,400.55,9379.82,240.0
2024-02-07,15:00:00,5331,9077000000,627.17,9411.48,240.0
2024-05-09,14:00:00,5331,11480000000,396.46,5074.49,
2024-08-06,15:10:00,5331,3247000000,112.0,5133.13,130.0
2024-11-07,14:00:00,5331,6048000000,208.82,5146.69,130.0
2025-02-05,14:00:00,5331,9196000000,318.79,5283.95,130.0
2025-05-09,14:00:00,5331,12939000000,450.25,5286.1,
2025-08-07,14:10:00,5331,2466000000,86.9,5283.68,140.0
2025-11-07,14:00:00,5331,5421000000,192.69,5570.49,160.0
