DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-25,15:00:00,6516,,,,80.0
2021-01-29,15:00:00,6516,1509000000,124.69,5472.99,80.0
2021-04-26,15:00:00,6516,,,,90.0
2021-04-27,11:00:00,6516,3942000000,325.7,5814.95,
2021-07-29,15:00:00,6516,1909000000,157.79,5950.67,115.0
2021-10-29,11:00:00,6516,4072000000,336.49,6180.98,115.0
2022-01-31,15:00:00,6516,6044000000,499.42,6340.48,115.0
2022-04-27,11:00:00,6516,9015000000,744.94,6663.82,
2022-08-01,11:00:00,6516,3309000000,273.5,7042.49,120.0
2022-10-27,15:00:00,6516,,,,130.0
2022-10-31,11:00:00,6516,6253000000,516.75,7343.3,130.0
2023-01-31,15:00:00,6516,8211000000,678.51,7250.03,130.0
2023-04-27,11:00:00,6516,11410000000,942.91,7695.26,
2023-07-31,11:00:00,6516,3447000000,284.88,8269.97,140.0
2023-10-31,11:00:00,6516,5796000000,478.8,8524.97,140.0
2024-01-30,15:00:00,6516,,,,
2024-01-31,11:00:00,6516,7814000000,645.37,8530.18,140.0
2024-04-25,11:00:00,6516,10477000000,867.52,9258.58,
2024-07-31,11:00:00,6516,1360000000,114.18,9495.89,150.0
2024-10-30,15:00:00,6516,,,,
2024-10-31,11:00:00,6516,1600000000,134.24,9036.37,150.0
2025-01-30,11:00:00,6516,4001000000,335.64,9538.16,150.0
2025-04-25,11:00:00,6516,5637000000,472.79,9504.59,
2025-07-30,11:00:00,6516,1051000000,88.72,9522.09,210.0
2025-08-20,15:00:00,6516,,,,
2025-10-31,11:00:00,6516,3509000000,98.76,3317.62,
