DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-03-19,15:00:00,4716,34424000000,268.72,,
2021-06-24,15:00:00,4716,49175000000,383.92,1717.3,
2021-09-21,15:00:00,4716,11767000000,91.91,,
2021-12-21,15:00:00,4716,23685000000,184.94,,
2022-03-22,15:00:00,4716,35793000000,279.44,,
2022-06-24,15:00:00,4716,51182000000,399.55,977.41,
2022-06-24,15:00:00,4716,,,,160.0
2022-09-21,15:00:00,4716,11326000000,88.39,,
2022-12-20,15:00:00,4716,24158000000,188.49,,
2023-03-22,15:00:00,4716,36624000000,285.8,,
2023-06-23,15:00:00,4716,,,,162.0
2023-06-23,15:00:00,4716,52009000000,405.98,1217.05,
2023-09-26,15:00:00,4716,12877000000,100.61,,
2023-12-19,15:00:00,4716,26665000000,208.28,,
2024-03-19,15:07:00,4716,40181000000,313.78,,
2024-06-25,15:00:00,4716,55603000000,434.16,1496.49,
2024-06-25,15:00:00,4716,,,,674.0
2024-09-25,15:00:00,4716,15374000000,119.99,,
2024-12-20,15:30:00,4716,29342000000,228.95,,
2025-03-21,15:30:00,4716,44857000000,350.03,,
2025-06-27,15:30:00,4716,,,,190.0
2025-06-27,15:30:00,4716,60725000000,473.98,1278.26,
2025-09-25,15:30:00,4716,14805000000,115.65,,
2025-12-23,15:30:00,4716,29913000000,233.59,,
