DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,16:00:00,4552,3264000000,26.44,,
2021-03-25,16:00:00,4552,,,,
2021-05-13,16:00:00,4552,6892000000,55.81,306.31,
2021-07-29,16:00:00,4552,1532000000,12.4,,16.0
2021-09-30,17:00:00,4552,,,,
2021-10-28,16:00:00,4552,9234000000,74.66,,20.0
2022-01-27,16:00:00,4552,12921000000,104.45,,20.0
2022-05-12,16:00:00,4552,14507000000,117.26,406.57,
2022-07-27,16:00:00,4552,1368000000,11.06,,20.0
2022-10-26,15:30:00,4552,962000000,7.77,,20.0
2023-01-31,16:00:00,4552,3568000000,28.73,,20.0
2023-03-30,16:00:00,4552,,,,
2023-05-11,16:00:00,4552,3772000000,30.35,412.11,
2023-07-26,16:00:00,4552,1610000000,12.91,,20.0
2023-09-28,16:00:00,4552,,,,
2023-10-25,16:00:00,4552,5253000000,42.1,,20.0
2024-01-26,16:00:00,4552,5160000000,41.35,,20.0
2024-05-10,16:00:00,4552,5507000000,44.13,443.62,
2024-06-26,16:00:00,4552,5507000000,44.13,443.62,
2024-07-30,16:00:00,4552,201000000,1.61,,20.0
2024-10-30,16:00:00,4552,-691000000,-5.53,,20.0
2025-01-31,16:00:00,4552,-576000000,-4.63,,20.0
2025-03-27,16:00:00,4552,,,,
2025-05-13,16:00:00,4552,-4759000000,-38.43,385.5,
2025-07-30,16:00:00,4552,-546000000,-4.48,,20.0
2025-10-30,14:00:00,4552,1710000000,14.03,,20.0
