DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,15:30:00,8174,4484000000,112.82,,125.0
2021-04-27,15:30:00,8174,9373000000,78.94,592.64,
2021-07-29,15:30:00,8174,1772000000,15.18,,50.0
2021-10-28,15:30:00,8174,2448000000,21.08,,50.0
2022-01-27,15:30:00,8174,5161000000,44.56,,50.0
2022-04-27,15:30:00,8174,9972000000,86.24,624.79,
2022-08-02,15:00:00,8174,2658000000,23.18,,65.0
2022-11-01,15:30:00,8174,1875000000,16.4,,65.0
2023-01-31,15:30:00,8174,4195000000,36.73,,65.0
2023-04-27,15:30:00,8174,10628000000,93.13,645.82,
2023-07-27,15:30:00,8174,2874000000,25.25,,75.0
2023-10-31,15:30:00,8174,3570000000,31.4,,75.0
2024-02-01,15:30:00,8174,6681000000,58.89,,75.0
2024-04-30,15:30:00,8174,10825000000,95.64,650.53,
2024-07-30,15:30:00,8174,1453000000,13.03,,92.5
2024-10-29,15:30:00,8174,1609000000,14.49,,92.5
2025-01-28,16:00:00,8174,5900000000,53.23,,92.5
2025-05-01,15:30:00,8174,11548000000,104.46,618.67,
2025-07-29,15:30:00,8174,2631000000,24.12,,103.0
2025-10-28,15:30:00,8174,3439000000,31.54,,103.0
