DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,7164,15186000000,220.76,,111.0
2021-05-10,15:00:00,7164,27002000000,392.53,2408.36,
2021-08-06,15:00:00,7164,5260000000,76.46,,130.0
2021-11-05,15:00:00,7164,11029000000,160.36,,130.0
2022-02-07,15:00:00,7164,16636000000,241.95,,130.0
2022-05-09,15:00:00,7164,27835000000,404.89,2689.77,
2022-08-05,15:00:00,7164,5483000000,79.8,,148.0
2022-11-04,15:00:00,7164,11401000000,165.92,,148.0
2023-02-03,15:00:00,7164,17330000000,252.2,,148.0
2023-05-09,15:00:00,7164,28584000000,415.97,2992.01,
2023-08-07,15:00:00,7164,6449000000,93.84,,170.0
2023-11-06,15:00:00,7164,12187000000,177.35,,170.0
2024-02-05,15:00:00,7164,18058000000,262.81,,170.0
2024-05-09,15:00:00,7164,28796000000,419.08,3276.02,
2024-08-06,15:00:00,7164,5660000000,82.57,,197.0
2024-11-05,15:00:00,7164,12020000000,176.36,,197.0
2025-02-05,15:30:00,7164,18160000000,267.31,,197.0
2025-03-17,15:45:00,7164,,,,209.0
2025-05-08,15:30:00,7164,32089000000,236.54,1767.98,
2025-08-05,15:30:00,7164,5999000000,44.53,,115.0
2025-11-05,15:30:00,7164,11674000000,87.08,,115.0
