DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:30:00,7779,81000000,0.38,,
2021-05-14,15:30:00,7779,-59000000,-0.27,203.39,
2021-08-13,15:30:00,7779,-276000000,-1.28,,
2021-11-12,15:30:00,7779,-427000000,-1.99,,
2022-02-14,15:30:00,7779,-587000000,-2.73,,
2022-05-13,15:30:00,7779,-492000000,-2.29,201.74,
2022-08-12,15:30:00,7779,244000000,1.13,,
2022-11-14,15:30:00,7779,268000000,1.25,,
2023-02-14,15:30:00,7779,68000000,0.32,,
2023-05-15,15:30:00,7779,-298000000,-1.39,199.32,
2023-08-14,15:30:00,7779,330000000,1.56,,
2023-11-14,15:30:00,7779,-603000000,-2.85,,
2024-02-14,15:30:00,7779,-951000000,-4.51,,
2024-05-15,15:30:00,7779,-1476000000,-6.99,192.93,
2024-08-14,15:30:00,7779,11000000,0.05,,
2024-11-14,15:30:00,7779,-305000000,-1.45,,
2025-02-13,15:30:00,7779,-384000000,-1.82,,
2025-05-15,15:30:00,7779,-577000000,-2.73,187.35,
2025-08-14,15:30:00,7779,251000000,1.19,,
2025-11-13,15:30:00,7779,70000000,0.33,,
