DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-03-15,16:00:00,4666,-4734000000,-30.64,,5.0
2021-06-14,16:00:00,4666,-8960000000,-57.99,,0.0
2021-09-14,16:00:00,4666,-12692000000,-82.14,,0.0
2021-10-15,16:30:00,4666,,,,
2021-12-15,16:00:00,4666,-11658000000,-75.45,105.93,
2022-03-15,16:00:00,4666,473000000,3.07,,0.0
2022-06-14,16:00:00,4666,-630000000,-4.08,,0.0
2022-09-14,16:00:00,4666,2313000000,14.45,,0.0
2022-12-15,16:00:00,4666,2476000000,15.22,234.46,
2023-03-15,16:00:00,4666,3148000000,18.47,,0.0
2023-06-14,16:00:00,4666,7979000000,46.8,,0.0
2023-09-14,16:00:00,4666,15293000000,89.69,,0.0
2023-12-14,16:00:00,4666,17542000000,102.87,342.28,
2024-03-14,16:00:00,4666,5086000000,29.83,,5.0
2024-06-14,16:00:00,4666,9009000000,52.83,,5.0
2024-09-17,16:00:00,4666,14655000000,85.92,,5.0
2024-12-16,16:00:00,4666,18625000000,109.2,457.79,
2025-03-14,16:00:00,4666,5176000000,30.35,,30.0
2025-07-15,16:00:00,4666,4981000000,29.2,,30.0
2025-09-16,16:00:00,4666,9956000000,58.35,,30.0
2025-12-15,16:00:00,4666,15917000000,93.28,575.07,
