DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,16:00:00,7224,3793000000,57.7,,38.0
2021-05-07,16:00:00,7224,5487000000,83.47,1337.69,
2021-07-30,16:00:00,7224,873000000,13.28,,38.0
2021-10-29,16:00:00,7224,3362000000,51.11,,38.0
2022-02-03,16:00:00,7224,5398000000,82.05,,38.0
2022-05-09,16:00:00,7224,6907000000,104.96,1404.53,
2022-07-29,16:00:00,7224,512000000,7.78,,42.0
2022-10-31,16:00:00,7224,2871000000,43.6,,42.0
2023-02-02,16:00:00,7224,4507000000,68.42,,42.0
2023-05-09,16:00:00,7224,7313000000,111.0,1498.16,
2023-08-01,16:00:00,7224,647000000,9.82,,45.0
2023-10-31,16:00:00,7224,2974000000,45.11,,45.0
2024-02-02,16:00:00,7224,3644000000,55.26,,45.0
2024-05-07,16:00:00,7224,7279000000,110.38,1622.05,
2024-08-01,16:00:00,7224,1508000000,22.87,,50.0
2024-10-31,16:00:00,7224,3179000000,48.16,,50.0
2025-02-04,16:00:00,7224,4932000000,74.68,,50.0
2025-05-07,16:00:00,7224,8957000000,135.61,1695.05,
2025-07-31,16:00:00,7224,904000000,13.69,,54.0
2025-10-31,16:00:00,7224,2789000000,42.2,,54.0
