DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,16:00:00,6472,,,,
2021-01-28,16:00:00,6472,-13284000000,-25.01,,0.0
2021-05-14,16:00:00,6472,-11641000000,-21.92,321.04,
2021-07-30,16:00:00,6472,1184000000,2.23,,0.0
2021-10-29,16:00:00,6472,,,,
2021-10-29,16:00:00,6472,-1048000000,-1.97,,0.0
2022-01-31,16:00:00,6472,-1508000000,-2.84,,0.0
2022-05-13,16:00:00,6472,7341000000,13.83,372.7,
2022-08-02,16:00:00,6472,-2487000000,-4.69,,5.0
2022-10-31,16:00:00,6472,-1633000000,-3.08,,5.0
2023-02-02,16:00:00,6472,-754000000,-1.42,,5.0
2023-05-09,17:00:00,6472,,,,
2023-05-12,16:00:00,6472,10367000000,19.53,415.64,
2023-08-02,16:00:00,6472,1641000000,3.09,,10.0
2023-10-31,16:00:00,6472,4124000000,7.77,,10.0
2024-02-02,16:00:00,6472,7682000000,14.47,,10.0
2024-05-14,16:00:00,6472,10568000000,19.91,497.83,
2024-08-02,16:00:00,6472,170000000,0.32,,11.0
2024-10-31,16:00:00,6472,-2125000000,-4.01,,11.0
2025-02-04,16:00:00,6472,-8251000000,-15.56,,11.0
2025-05-14,16:00:00,6472,-23801000000,-44.9,439.89,
2025-05-15,11:45:00,6472,-23801000000,-44.9,439.89,
2025-08-04,16:00:00,6472,1190000000,2.25,,
2025-10-31,16:00:00,6472,3100000000,5.86,,11.0
