DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,13:00:00,5449,403000000,10.38,,
2021-03-03,13:00:00,5449,,,,
2021-03-03,13:00:00,5449,,,,4.0
2021-04-28,13:00:00,5449,897000000,23.06,3759.12,
2021-04-28,13:00:00,5449,,,,
2021-06-02,13:00:00,5449,897000000,23.06,3759.12,
2021-07-29,13:00:00,5449,1082000000,27.81,,
2021-10-28,13:00:00,5449,1739000000,44.7,,
2022-01-31,13:00:00,5449,2438000000,62.64,,20.5
2022-04-27,13:00:00,5449,2567000000,65.96,3819.41,
2022-04-27,13:00:00,5449,,,,
2022-07-01,13:00:00,5449,,,,
2022-07-28,13:00:00,5449,810000000,20.82,,
2022-10-27,13:00:00,5449,2208000000,56.74,,
2023-01-31,13:00:00,5449,2449000000,62.95,,20.5
2023-04-27,13:00:00,5449,,,,
2023-04-27,13:00:00,5449,2903000000,74.6,3879.28,
2023-07-27,13:00:00,5449,2014000000,51.77,,
2023-10-30,13:00:00,5449,2278000000,58.53,,
2024-01-30,13:00:00,5449,2556000000,65.69,,24.0
2024-04-26,13:00:00,5449,3121000000,80.21,3910.35,
2024-07-30,13:00:00,5449,2317000000,59.55,,34.0
2024-10-30,13:00:00,5449,1158000000,29.77,,34.0
2025-01-31,13:00:00,5449,2181000000,56.04,,34.0
2025-04-28,13:00:00,5449,3227000000,82.94,4008.25,
2025-07-30,13:00:00,5449,-1485000000,-49.66,,0.0
2025-10-30,13:00:00,5449,-1550000000,-51.81,,0.0
