DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-03-12,15:30:00,3471,3579000000,7074,346398,
2021-09-14,15:00:00,3471,3708000000,6841,345956,
2022-01-11,15:15:00,3471,,,,
2022-03-15,15:00:00,3471,3741000000,6902,345043,
2022-09-14,15:00:00,3471,4165000000,7233,355619,
2023-01-30,15:30:00,3471,,,,
2023-03-14,15:00:00,3471,4205000000,7300,354567,
2023-07-31,15:15:00,3471,,,,
2023-09-14,15:40:00,3471,4260000000,7396,353562,
2024-03-14,15:00:00,3471,4405000000,7264,358192,
2024-08-05,19:15:00,3471,,,,
2024-09-17,15:30:00,3471,4359000000,7170,356465,
2024-12-18,15:30:00,3471,2126000000,874,87687,
2025-07-25,15:45:00,3471,,,,
2025-09-17,15:45:00,3471,35250000000,10948,101143,
