DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,16:00:00,6331,1327000000,174.94,3064.36,60.0
2021-01-29,16:00:00,6331,,,,
2021-05-14,16:00:00,6331,2511000000,331.01,3322.97,
2021-07-30,16:00:00,6331,449000000,59.2,3253.65,60.0
2021-10-29,16:00:00,6331,1173000000,154.43,3418.62,60.0
2022-01-31,16:00:00,6331,1255000000,165.19,3375.59,60.0
2022-05-13,16:00:00,6331,2547000000,335.07,3589.31,
2022-07-29,16:00:00,6331,440000000,57.86,3564.76,70.0
2022-10-31,16:00:00,6331,1536000000,201.74,3687.48,70.0
2023-01-31,16:00:00,6331,1563000000,205.36,3928.91,70.0
2023-05-15,16:00:00,6331,3043000000,399.66,3981.53,
2023-07-31,16:00:00,6331,441000000,57.91,4055.05,80.0
2023-10-31,16:00:00,6331,1602000000,210.39,4246.96,100.0
2024-01-31,16:00:00,6331,4277000000,561.6,4339.11,100.0
2024-05-15,16:00:00,6331,5397000000,708.69,4540.06,
2024-07-31,16:00:00,6331,917000000,120.65,4616.24,110.0
2024-10-31,16:00:00,6331,1463000000,192.43,4687.87,110.0
2025-01-31,16:00:00,6331,2512000000,330.29,4794.42,110.0
2025-05-15,16:00:00,6331,4879000000,213.79,1674.46,
2025-07-31,16:00:00,6331,1166000000,51.2,1672.19,80.0
2025-10-31,16:00:00,6331,2679000000,117.64,1752.79,46.0
2025-10-31,19:30:00,6331,2679000000,117.64,1752.79,86.0
