DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,15:00:00,7202,28477000000,38.61,,20.0
2021-05-13,15:00:00,7202,42708000000,57.91,1385.36,
2021-08-04,15:00:00,7202,46429000000,60.05,,58.0
2021-11-08,15:00:00,7202,71142000000,91.87,,58.0
2022-02-10,15:00:00,7202,104669000000,135.11,,58.0
2022-05-13,15:00:00,7202,126193000000,162.87,1540.51,
2022-08-05,15:00:00,7202,36051000000,46.51,,66.0
2022-11-09,15:00:00,7202,72996000000,94.17,,72.0
2023-02-09,15:00:00,7202,125851000000,162.35,,72.0
2023-05-12,15:00:00,7202,151743000000,195.75,1688.01,
2023-08-09,15:00:00,7202,45041000000,58.11,,80.0
2023-11-10,15:00:00,7202,88108000000,113.66,,86.0
2024-02-09,15:00:00,7202,159424000000,206.31,,86.0
2024-05-14,15:00:00,7202,176442000000,229.92,1951.02,
2024-08-07,15:00:00,7202,46912000000,62.66,,92.0
2024-11-11,14:00:00,7202,69175000000,92.53,,92.0
2025-02-07,14:00:00,7202,109852000000,148.34,,92.0
2025-05-14,14:00:00,7202,134363000000,183.02,2026.43,
2025-06-25,15:30:00,7202,140062000000,190.78,1928.17,
2025-08-07,14:00:00,7202,41417000000,58.18,,92.0
2025-11-12,14:00:00,7202,69823000000,98.76,,92.0
