DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-04-13,15:00:00,3994,64000000,1.35,,0.0
2021-07-15,15:00:00,3994,20000000,0.43,,0.0
2021-10-15,15:00:00,3994,-758000000,-15.74,,0.0
2021-11-30,18:00:00,3994,,,,
2022-01-14,15:30:00,3994,-1482000000,-29.97,759.04,
2022-03-01,15:00:00,3994,,,,
2022-04-13,15:00:00,3994,-1668000000,-31.28,,0.0
2022-07-13,15:00:00,3994,-3887000000,-72.78,,0.0
2022-10-17,15:00:00,3994,,,,
2022-10-17,15:00:00,3994,-7345000000,-137.32,,0.0
2023-01-16,15:00:00,3994,-9449000000,-176.44,606.33,
2023-04-14,15:00:00,3994,-1705000000,-31.73,,0.0
2023-07-18,15:00:00,3994,-3381000000,-62.78,,0.0
2023-07-18,15:00:00,3994,,,,
2023-10-13,15:00:00,3994,-4935000000,-91.51,,0.0
2024-01-12,15:00:00,3994,-6315000000,-116.98,514.09,
2024-04-12,15:00:00,3994,-1318000000,-24.33,,0.0
2024-07-12,15:00:00,3994,-2597000000,-47.83,,0.0
2024-10-15,15:00:00,3994,-3712000000,-68.28,,0.0
2025-01-14,15:30:00,3994,-6330000000,-116.32,647.62,
2025-03-31,15:30:00,3994,,,,
2025-04-14,15:30:00,3994,-1119000000,-20.44,,0.0
2025-07-15,15:30:00,3994,-2197000000,-39.97,,0.0
2025-10-15,15:30:00,3994,-3384000000,-61.43,,0.0
2025-11-04,15:30:00,3994,,,,
2026-01-14,15:30:00,3994,1587000000,28.78,738.62,
