DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,17:00:00,7222,-1366000000,-10.09,1226.39,13.0
2021-05-12,17:00:00,7222,1917000000,14.16,1293.27,
2021-07-28,17:00:00,7222,178000000,1.32,1287.32,13.0
2021-11-09,17:00:00,7222,-211000000,-1.56,1284.19,13.0
2022-02-08,17:00:00,7222,-3126000000,-23.08,1255.91,13.0
2022-05-12,17:00:00,7222,-2217000000,-16.37,1271.22,
2022-07-28,17:00:00,7222,-1111000000,-8.2,1256.17,13.0
2022-11-09,17:00:00,7222,-544000000,-4.02,1260.02,13.0
2023-02-09,17:00:00,7222,1669000000,12.33,1269.53,13.0
2023-05-11,17:00:00,7222,3883000000,28.67,1277.11,
2023-07-26,17:00:00,7222,102000000,0.75,1270.91,13.0
2023-11-09,17:00:00,7222,414000000,3.06,1272.77,13.0
2024-02-08,17:00:00,7222,2033000000,15.02,1277.77,13.0
2024-05-09,17:00:00,7222,407000000,3.01,1287.05,
2024-07-25,17:00:00,7222,-1339000000,-9.89,1269.4,13.0
2024-11-07,16:00:00,7222,-1459000000,-10.77,1267.26,13.0
2025-02-13,16:00:00,7222,1727000000,12.75,1282.83,13.0
2025-05-13,16:00:00,7222,3033000000,22.39,1303.49,
2025-07-30,16:00:00,7222,1728000000,12.76,1308.56,13.0
2025-11-06,16:00:00,7222,3713000000,27.41,1322.02,13.0
