DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-04,15:00:00,6674,5667000000,70.18,,40.0
2021-02-04,15:00:00,6674,,,,40.0
2021-05-12,16:00:00,6674,11455000000,141.91,2509.08,
2021-08-05,15:00:00,6674,2681000000,33.27,,50.0
2021-11-05,16:00:00,6674,2207000000,27.42,,50.0
2022-02-04,15:00:00,6674,3348000000,41.61,,50.0
2022-05-12,16:00:00,6674,8468000000,105.23,2675.7,
2022-08-03,15:00:00,6674,612000000,7.62,,50.0
2022-11-08,16:00:00,6674,1713000000,21.3,,50.0
2023-02-07,15:00:00,6674,7849000000,97.57,,50.0
2023-05-11,15:00:00,6674,13925000000,173.11,2867.23,
2023-08-03,15:00:00,6674,1649000000,20.51,,50.0
2023-11-07,16:00:00,6674,5958000000,74.06,,50.0
2024-02-06,15:00:00,6674,17741000000,215.77,,60.0
2024-05-10,15:00:00,6674,32064000000,369.74,3289.95,
2024-08-05,15:00:00,6674,4785000000,47.71,,70.0
2024-11-06,15:00:00,6674,9409000000,93.81,,70.0
2025-02-05,15:00:00,6674,18394000000,183.39,,70.0
2025-05-13,15:00:00,6674,30416000000,303.25,3460.02,
2025-08-05,15:00:00,6674,6530000000,65.11,,80.0
2025-11-06,15:00:00,6674,10465000000,104.33,,80.0
