DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-04-06,15:30:00,7649,21120000000,341.68,3245.71,
2021-06-29,15:30:00,7649,4979000000,80.56,3277.95,80.0
2021-09-28,15:30:00,7649,9836000000,159.14,3354.19,80.0
2021-12-28,15:30:00,7649,14750000000,238.63,3389.61,80.0
2022-04-05,15:30:00,7649,19389000000,313.68,3460.25,
2022-06-28,15:30:00,7649,4608000000,74.56,3450.47,80.0
2022-09-27,15:30:00,7649,8977000000,145.58,3485.8,80.0
2022-12-27,15:30:00,7649,14166000000,231.25,3504.31,80.0
2023-04-04,15:30:00,7649,19007000000,311.45,3590.04,
2023-06-27,15:30:00,7649,5563000000,92.24,3642.58,80.0
2023-09-26,15:30:00,7649,10265000000,170.19,3720.78,80.0
2023-12-26,15:30:00,7649,16245000000,269.33,3774.76,80.0
2024-04-02,15:30:00,7649,21979000000,121.46,1289.59,
2024-03-26,15:30:00,7649,,,,
2024-06-25,15:30:00,7649,6123000000,33.84,1308.32,35.0
2024-09-24,15:30:00,7649,13059000000,72.17,1346.16,35.0
2025-01-09,15:30:00,7649,19057000000,105.31,1350.7,35.0
2025-01-09,15:30:00,7649,,,,
2025-01-10,16:00:00,7649,19057000000,105.31,1350.7,35.0
2025-04-10,15:30:00,7649,19066000000,105.36,1350.75,35.0
2025-04-10,15:30:00,7649,25689000000,141.96,1385.37,
2025-07-10,15:30:00,7649,21224000000,117.28,1484.08,35.0
2025-10-09,15:30:00,7649,28616000000,158.13,1526.71,35.0
2026-01-08,15:30:00,7649,35667000000,197.09,1550.19,35.0
