DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:30:00,1720,1546000000,14.53,,10.0
2021-05-12,13:30:00,1720,2647000000,24.95,983.9,
2021-08-06,16:00:00,1720,-267000000,-2.55,,40.0
2021-11-08,16:00:00,1720,,,,
2021-11-08,16:00:00,1720,-7668000000,-73.27,,40.0
2022-02-08,16:30:00,1720,-5452000000,-52.09,,40.0
2022-04-22,17:30:00,1720,,,,25.0
2022-05-12,15:30:00,1720,-7459000000,-71.06,883.11,
2022-05-18,17:00:00,1720,-7459000000,-71.26,883.11,
2022-06-14,15:00:00,1720,-7459000000,-71.26,883.11,
2022-08-09,16:00:00,1720,-340000000,-3.25,,36.0
2022-11-08,16:00:00,1720,,,,
2022-11-08,16:00:00,1720,-284000000,-2.72,,36.0
2023-02-09,13:00:00,1720,2307000000,22.0,,36.0
2023-04-21,13:00:00,1720,,,,
2023-05-10,15:30:00,1720,5245000000,49.99,905.99,
2023-05-24,11:00:00,1720,5245000000,49.99,905.99,
2023-08-07,16:00:00,1720,769000000,7.32,,36.0
2023-11-07,16:00:00,1720,2510000000,23.85,,36.0
2023-11-07,16:00:00,1720,,,,
2024-02-08,16:00:00,1720,2997000000,28.47,,36.0
2024-04-22,16:30:00,1720,,,,37.0
2024-05-09,16:00:00,1720,7266000000,68.99,947.39,
2024-08-07,16:00:00,1720,-94000000,-0.9,,38.0
2024-11-07,16:00:00,1720,-59000000,-0.56,,38.0
2024-11-26,14:30:00,1720,-59000000,-0.56,,38.0
2025-02-12,16:00:00,1720,2814000000,26.63,,38.0
2025-02-12,16:00:00,1720,,,,
2025-04-22,16:00:00,1720,,,,
2025-05-13,16:00:00,1720,6631000000,62.72,959.28,
2025-05-23,15:30:00,1720,6631000000,62.72,959.28,
2025-08-06,16:00:00,1720,1427000000,13.47,,39.0
2025-11-07,15:30:00,1720,4108000000,38.75,,39.0
2025-11-07,15:30:00,1720,,,,
