DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,15:30:00,1860,11244000000,36.67,,20.0
2021-05-14,16:30:00,1860,19735000000,64.36,1011.02,
2021-08-06,15:30:00,1860,3499000000,11.41,,20.0
2021-10-18,11:30:00,1860,,,,
2021-11-15,11:30:00,1860,7543000000,24.6,,20.0
2022-02-10,11:30:00,1860,,,,26.0
2022-02-10,11:30:00,1860,13484000000,43.95,,26.0
2022-05-13,11:00:00,1860,18560000000,60.43,1027.12,
2022-05-17,11:00:00,1860,18560000000,60.43,1027.12,
2022-08-10,11:30:00,1860,3680000000,11.94,,27.0
2022-10-31,16:50:00,1860,,,,
2022-11-11,11:30:00,1860,3201000000,10.39,,27.0
2023-02-13,11:30:00,1860,8370000000,27.16,,27.0
2023-05-09,15:30:00,1860,,,,
2023-05-15,11:30:00,1860,10995000000,35.64,1023.64,
2023-08-10,11:30:00,1860,1921000000,6.2,,28.0
2023-11-13,11:30:00,1860,5209000000,16.81,,28.0
2024-02-13,11:30:00,1860,6618000000,21.38,,28.0
2024-02-13,11:30:00,1860,,,,
2024-05-15,11:30:00,1860,16101000000,52.19,1144.64,
2024-08-09,11:30:00,1860,3717000000,12.23,,29.0
2024-11-13,11:30:00,1860,7175000000,23.71,,29.0
2024-12-26,13:30:00,1860,,,,
2025-02-12,11:30:00,1860,14057000000,46.59,,29.0
2025-04-30,13:00:00,1860,,,,
2025-05-15,11:30:00,1860,25185000000,83.59,1140.47,
2025-08-08,11:30:00,1860,3541000000,11.8,,40.0
2025-11-13,11:30:00,1860,,,,
2025-11-13,11:30:00,1860,12770000000,42.55,,40.0
