DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,6951,2297000000,47.55,982.68,24.0
2021-05-14,15:05:00,6951,3745000000,77.51,1055.5,
2021-08-13,15:00:00,6951,763000000,15.8,1063.06,28.0
2021-11-05,15:00:00,6951,3665000000,75.56,1517.37,28.0
2021-11-02,15:00:00,6951,,,,
2022-02-04,15:00:00,6951,7331000000,148.57,1576.65,28.0
2022-04-28,15:00:00,6951,,,,50.0
2022-05-13,15:05:00,6951,12278000000,246.78,1684.08,
2022-08-12,15:00:00,6951,3215000000,63.03,1733.0,60.0
2022-11-08,15:00:00,6951,,,,
2022-11-11,15:00:00,6951,7229000000,141.67,1815.22,60.0
2023-02-10,15:00:00,6951,13266000000,259.94,1907.07,60.0
2023-05-12,15:00:00,6951,17830000000,349.34,1995.55,
2023-08-10,15:00:00,6951,1724000000,33.77,2025.32,66.0
2023-10-31,15:00:00,6951,,,,
2023-11-10,15:00:00,6951,7516000000,147.16,2141.55,74.0
2024-02-09,15:00:00,6951,10146000000,198.64,2165.21,74.0
2024-05-14,15:00:00,6951,21704000000,424.92,2457.01,
2024-08-13,15:00:00,6951,3896000000,76.26,2506.25,88.0
2024-10-29,15:00:00,6951,,,,
2024-11-08,15:30:00,6951,10916000000,213.6,2574.21,92.0
2025-02-12,15:30:00,6951,19936000000,390.0,2750.88,92.0
2025-05-15,15:30:00,6951,18688000000,365.55,2672.19,
2025-08-13,15:30:00,6951,4669000000,91.32,2687.52,106.0
2025-11-14,15:30:00,6951,9850000000,192.55,2809.66,106.0
