DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-26,14:30:00,4733,6424000000,85.47,,50.0
2021-04-22,14:30:00,4733,9670000000,128.65,1710.34,
2021-07-21,14:30:00,4733,2368000000,31.51,,70.0
2021-10-26,14:30:00,4733,5216000000,69.4,,70.0
2022-01-25,14:30:00,4733,8257000000,109.85,,70.0
2022-04-21,14:30:00,4733,11811000000,157.13,1817.78,
2022-07-21,14:30:00,4733,2700000000,35.92,,70.0
2022-10-25,14:30:00,4733,5148000000,68.49,,70.0
2023-01-24,14:30:00,4733,7571000000,100.72,,70.0
2023-04-25,14:30:00,4733,11033000000,146.78,1859.59,
2023-07-25,14:30:00,4733,2770000000,36.86,,70.0
2023-10-24,14:30:00,4733,6103000000,81.2,,70.0
2024-01-24,14:30:00,4733,9649000000,128.36,,80.0
2024-04-23,14:30:00,4733,13841000000,184.13,1980.67,
2024-07-24,14:30:00,4733,3957000000,52.65,,90.0
2024-08-26,14:30:00,4733,,,,95.0
2024-10-29,14:30:00,4733,7632000000,101.53,,95.0
2025-01-24,15:00:00,4733,11722000000,155.93,,100.0
2025-04-22,15:00:00,4733,16182000000,215.27,2114.91,
2025-07-23,15:00:00,4733,4073000000,54.19,,106.0
2025-10-28,15:00:00,4733,8273000000,110.05,,106.0
