DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-03,15:00:00,8336,5420000000,161.87,,80.0
2021-05-13,15:00:00,8336,8022000000,239.57,7439.22,
2021-08-03,15:00:00,8336,3678000000,109.84,,80.0
2021-11-11,15:00:00,8336,4985000000,148.87,,90.0
2022-02-03,15:00:00,8336,6433000000,192.09,,90.0
2022-05-13,15:01:00,8336,9001000000,268.78,7478.89,
2022-08-02,15:00:00,8336,2284000000,68.2,,80.0
2022-10-31,16:00:00,8336,,,,
2022-11-10,15:00:00,8336,5272000000,157.47,,90.0
2023-02-03,15:00:00,8336,8430000000,251.85,,90.0
2023-05-11,15:00:00,8336,10865000000,324.62,7557.42,
2023-08-02,15:00:00,8336,2820000000,84.48,,100.0
2023-10-31,15:00:00,8336,,,,
2023-11-09,15:00:00,8336,6045000000,181.86,,100.0
2024-02-02,15:00:00,8336,8429000000,254.0,,100.0
2024-05-10,15:00:00,8336,11264000000,339.68,8285.94,
2024-07-31,12:20:00,8336,3803000000,114.97,,110.0
2024-10-31,12:15:00,8336,,,,
2024-10-31,12:15:00,8336,,,,120.0
2024-11-08,13:00:00,8336,7036000000,212.71,,120.0
2025-01-31,12:20:00,8336,10193000000,308.13,,120.0
2025-05-09,12:20:00,8336,13146000000,397.42,8098.88,
2025-07-31,12:15:00,8336,4172000000,126.12,,140.0
2025-11-07,12:10:00,8336,8107000000,245.15,,160.0
