DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,11:30:00,1878,55927000000,814.78,4441.22,408.0
2021-04-30,11:30:00,1878,62285000000,909.31,4558.91,
2021-07-29,11:30:00,1878,18244000000,268.07,4853.91,472.0
2021-10-18,15:30:00,1878,,,,
2021-10-28,11:30:00,1878,43549000000,639.64,5236.28,472.0
2022-01-28,11:30:00,1878,63008000000,925.21,5281.25,472.0
2022-04-25,15:30:00,1878,,,,510.0
2022-04-28,11:30:00,1878,69580000000,1021.43,5379.73,
2022-08-03,11:30:00,1878,18246000000,267.53,5433.71,514.0
2022-10-21,16:00:00,1878,,,,
2022-10-24,10:00:00,1878,,,,
2022-10-27,11:30:00,1878,36285000000,531.88,5758.84,514.0
2023-01-30,11:30:00,1878,53078000000,777.97,5763.38,514.0
2023-04-24,15:30:00,1878,,,,
2023-04-28,11:30:00,1878,70361000000,1031.06,5941.66,
2023-07-28,11:30:00,1878,18480000000,270.53,6006.15,535.0
2023-10-30,11:30:00,1878,38989000000,570.54,6351.49,535.0
2024-01-30,11:57:00,1878,60146000000,885.95,5958.45,535.0
2024-02-14,12:30:00,1878,60146000000,885.95,5958.45,535.0
2024-05-02,11:35:00,1878,74685000000,1110.59,6211.64,
2024-07-31,11:30:00,1878,24281000000,371.63,6314.83,575.0
2024-08-09,15:30:00,1878,24281000000,371.63,6314.83,575.0
2024-10-22,15:30:00,1878,,,,630.0
2024-10-29,11:30:00,1878,51119000000,781.86,6828.15,630.0
2025-01-31,11:30:00,1878,76874000000,1173.03,6841.68,630.0
2025-02-14,15:30:00,1878,76874000000,1173.03,6841.68,630.0
2025-05-02,11:30:00,1878,93858000000,1428.29,7073.15,
2025-07-31,11:30:00,1878,24103000000,363.61,6955.46,
2025-08-08,15:30:00,1878,24103000000,363.61,6955.46,
2025-10-31,11:30:00,1878,49886000000,150.41,1469.17,
