DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,2121,10433000000,138.46,,110.0
2021-05-07,15:00:00,2121,15692000000,208.24,2497.55,
2021-08-06,15:00:00,2121,4054000000,54.04,,110.0
2021-08-10,15:00:00,2121,15692000000,208.24,2497.55,
2021-11-05,15:00:00,2121,6167000000,83.11,,110.0
2022-02-04,15:00:00,2121,7428000000,100.86,,110.0
2022-04-22,15:00:00,2121,,,,
2022-05-13,15:00:00,2121,10262000000,139.85,2524.13,
2022-08-05,15:00:00,2121,3524000000,48.57,,110.0
2022-11-04,15:00:00,2121,1960000000,26.96,,110.0
2023-02-10,15:00:00,2121,2020000000,27.76,,110.0
2023-05-12,15:00:00,2121,5161000000,70.87,2480.51,
2023-08-04,15:00:00,2121,1315000000,18.12,,110.0
2023-11-10,15:00:00,2121,2250000000,31.37,,110.0
2024-02-09,15:00:00,2121,4667000000,65.5,,110.0
2024-05-10,15:00:00,2121,7082000000,99.71,2466.38,
2024-08-13,15:00:00,2121,2235000000,31.85,,110.0
2025-01-14,15:30:00,2121,5227000000,74.94,,110.0
2025-02-13,15:30:00,2121,10416000000,150.38,,110.0
2025-05-14,15:30:00,2121,17601000000,255.43,2641.26,
2025-07-31,15:30:00,2121,1414000000,20.92,,120.0
2025-11-14,15:30:00,2121,4902000000,72.91,,120.0
