DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,15:30:00,8714,6301000000,21.11,,7.5
2021-05-14,15:30:00,8714,5103000000,15.51,782.13,
2021-07-30,15:30:00,8714,3183000000,11.36,,7.5
2021-10-28,15:30:00,8714,,,,
2021-11-11,15:30:00,8714,5456000000,18.13,,7.5
2022-01-28,15:30:00,8714,10205000000,35.07,,7.5
2022-04-28,15:30:00,8714,,,,10.0
2022-05-13,15:30:00,8714,11400000000,37.99,795.45,
2022-07-27,15:30:00,8714,4123000000,14.71,,10.0
2022-10-28,15:30:00,8714,,,,
2022-11-11,14:30:00,8714,7276000000,25.95,,10.0
2023-01-31,15:30:00,8714,7899000000,28.18,,10.0
2023-05-12,15:30:00,8714,9502000000,33.89,807.64,
2023-07-31,15:30:00,8714,3535000000,12.61,,10.0
2023-10-31,15:30:00,8714,,,,12.5
2023-11-13,15:00:00,8714,6681000000,23.83,,12.5
2024-01-31,15:30:00,8714,9517000000,33.94,,12.5
2024-05-13,15:30:00,8714,10874000000,38.78,863.54,
2024-07-31,15:30:00,8714,4272000000,15.23,,12.5
2024-10-25,14:00:00,8714,,,,15.0
2024-11-11,14:00:00,8714,8452000000,30.14,,15.0
2025-01-30,14:00:00,8714,10950000000,39.04,,15.0
2025-05-12,14:00:00,8714,13246000000,47.28,852.98,
2025-07-29,14:00:00,8714,3860000000,13.88,,16.0
2025-11-14,14:00:00,8714,8664000000,31.14,,21.0
2026-01-27,14:00:00,8714,13124000000,47.16,,21.0
