DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,13:00:00,5020,67012000000,20.85,,22.0
2021-05-12,13:00:00,5020,113998000000,35.48,724.18,
2021-08-13,13:00:00,5020,97622000000,30.41,,22.0
2021-11-11,13:00:00,5020,211365000000,65.83,,22.0
2022-02-10,13:00:00,5020,331826000000,103.34,,22.0
2022-03-25,15:00:00,5020,,,,
2022-05-13,13:00:00,5020,537117000000,167.27,890.88,
2022-08-12,13:00:00,5020,221355000000,69.31,,22.0
2022-11-10,13:00:00,5020,248756000000,78.95,,22.0
2023-02-10,13:00:00,5020,96045000000,30.87,,22.0
2023-05-11,13:00:00,5020,143766000000,46.57,948.67,
2023-08-10,13:00:00,5020,45802000000,15.19,,22.0
2023-11-08,13:00:00,5020,171689000000,56.95,,22.0
2024-02-09,13:00:00,5020,206766000000,68.59,,22.0
2024-05-14,13:00:00,5020,288121000000,95.64,1079.82,
2024-08-09,13:00:00,5020,81641000000,27.59,,22.0
2024-11-13,13:00:00,5020,68168000000,23.4,,26.0
2025-02-14,13:00:00,5020,170691000000,59.56,,26.0
2025-03-28,16:00:00,5020,,,,
2025-05-12,13:00:00,5020,226071000000,79.96,1152.5,
2025-08-08,13:00:00,5020,-14516000000,-5.4,,30.0
2025-11-12,13:00:00,5020,64754000000,24.07,,34.0
