DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,15:00:00,7532,32638000000,51.48,,16.0
2021-05-11,15:00:00,7532,45234000000,71.34,,16.0
2021-08-17,15:00:00,7532,53851000000,84.93,660.12,
2021-11-10,15:00:00,7532,12420000000,19.88,,16.5
2022-02-10,15:00:00,7532,30148000000,49.4,,16.5
2022-05-10,15:00:00,7532,45984000000,75.92,,16.5
2022-08-12,15:00:00,7532,61928000000,102.64,657.75,
2022-11-08,15:00:00,7532,18449000000,30.94,,18.0
2023-02-08,15:00:00,7532,36777000000,61.67,,18.0
2023-05-10,15:00:00,7532,51489000000,86.33,,18.0
2023-08-16,15:00:00,7532,66167000000,110.94,759.75,
2023-11-10,15:00:00,7532,24609000000,41.25,,21.0
2024-02-13,15:00:00,7532,48214000000,80.8,,21.0
2024-05-13,15:00:00,7532,72081000000,120.8,,21.0
2024-08-16,15:00:00,7532,88701000000,148.64,898.72,
2024-11-11,15:30:00,7532,20466000000,34.28,,34.0
2025-02-13,15:30:00,7532,53977000000,90.41,,34.0
2025-05-14,15:30:00,7532,75871000000,127.08,,34.0
2025-08-18,15:30:00,7532,90512000000,151.59,1014.19,
2025-11-12,15:30:00,7532,28477000000,9.53,,8.5
