DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:00:00,4912,29870000000,102.75,797.08,
2021-05-10,15:00:00,4912,5955000000,20.49,,24.0
2021-07-30,15:00:00,4912,,,,
2021-08-04,15:00:00,4912,10815000000,37.2,,24.0
2021-11-05,15:00:00,4912,19029000000,65.46,,24.0
2022-02-14,15:00:00,4912,23759000000,81.73,865.31,
2022-05-10,15:00:00,4912,7891000000,27.56,,25.0
2022-08-08,15:00:00,4912,11055000000,38.75,,25.0
2022-11-04,15:00:00,4912,17107000000,60.04,,25.0
2023-02-13,15:00:00,4912,21939000000,77.04,929.72,
2023-05-09,15:00:00,4912,1578000000,5.55,,26.0
2023-08-07,15:00:00,4912,4298000000,15.12,,26.0
2023-11-07,15:00:00,4912,8850000000,31.12,,26.0
2024-01-31,15:00:00,4912,,,,
2024-02-14,15:00:00,4912,14624000000,51.42,985.43,
2024-05-08,15:00:00,4912,3548000000,12.72,,27.0
2024-08-07,15:00:00,4912,9931000000,35.76,,27.0
2024-11-07,15:30:00,4912,12664000000,45.67,,27.0
2025-02-13,15:30:00,4912,21197000000,76.51,1062.7,
2025-05-08,15:30:00,4912,4026000000,14.57,,30.0
2025-08-07,15:30:00,4912,9609000000,34.75,,30.0
2025-11-07,15:30:00,4912,20813000000,75.25,,30.0
