DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-04-08,15:01:00,9983,105868000000,1036.76,10342.04,480.0
2021-07-15,15:01:00,9983,151351000000,1482.08,10903.41,480.0
2021-10-14,15:01:00,9983,169847000000,1663.12,10930.42,
2022-01-13,15:01:00,9983,93592000000,916.21,11920.08,520.0
2022-04-14,15:01:00,9983,146844000000,1437.41,12469.85,560.0
2022-07-14,15:01:00,9983,237836000000,2327.96,14097.38,620.0
2022-10-13,15:01:00,9983,273335000000,2675.3,15281.9,
2022-12-15,18:00:00,9983,,,,230.0
2023-01-12,15:01:00,9983,85074000000,832.47,15315.9,230.0
2023-04-13,15:01:00,9983,153392000000,500.29,5224.9,250.0
2023-07-13,15:01:00,9983,238519000000,777.9,5527.11,280.0
2023-10-12,15:01:00,9983,296229000000,966.09,5939.33,
2024-01-11,15:01:00,9983,107800000000,351.5,6137.09,330.0
2024-04-11,15:01:00,9983,195912000000,638.79,6546.44,350.0
2024-07-05,13:00:00,9983,195912000000,638.79,6546.44,350.0
2024-07-11,15:01:00,9983,312838000000,1020.02,6970.21,400.0
2024-10-10,15:01:00,9983,371999000000,1212.88,6574.11,
2025-01-09,15:31:00,9983,131963000000,430.19,6973.44,450.0
2025-04-10,15:31:00,9983,233566000000,761.38,7158.97,480.0
2025-05-23,18:00:00,9983,233566000000,761.38,7158.97,480.0
2025-07-10,15:31:00,9983,339099000000,1105.36,6893.49,480.0
2025-10-09,15:31:00,9983,433009000000,1411.44,7408.65,
2026-01-08,15:31:00,9983,147445000000,480.55,8161.23,540.0
