DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,12:00:00,2433,9091000000,24.35,,30.0
2021-04-28,15:00:00,2433,,,,
2021-05-13,15:00:00,2433,26479000000,70.92,884.69,
2021-08-06,12:00:00,2433,6238000000,16.7,,30.0
2021-11-11,15:00:00,2433,14557000000,38.97,,30.0
2022-02-09,15:30:00,2433,23103000000,61.84,,32.0
2022-05-12,15:00:00,2433,55179000000,147.7,957.72,
2022-08-09,12:00:00,2433,4582000000,12.26,,32.0
2022-11-10,15:00:00,2433,11719000000,31.36,,32.0
2023-02-09,15:00:00,2433,20156000000,53.95,,32.0
2023-05-11,15:00:00,2433,31010000000,83.16,986.05,
2023-08-09,15:00:00,2433,-793000000,-2.16,,32.0
2023-11-13,16:00:00,2433,-10872000000,-29.6,,32.0
2024-02-08,15:00:00,2433,-5306000000,-14.45,,32.0
2024-02-20,14:30:00,2433,,,,
2024-06-04,15:00:00,2433,24923000000,67.87,1048.61,
2024-08-08,12:00:00,2433,317000000,0.87,,32.0
2024-11-13,15:30:00,2433,-4989000000,-13.59,,32.0
2025-02-12,13:00:00,2433,256000000,0.7,,32.0
2025-05-13,12:00:00,2433,10768000000,29.32,1062.25,
2025-08-06,13:00:00,2433,-1816000000,-4.95,,32.0
2025-11-13,12:00:00,2433,310000000,0.85,,32.0
