DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,12:00:00,3774,5877000000,65.16,,
2021-05-12,12:00:00,3774,9712000000,107.67,997.24,
2021-08-10,12:00:00,3774,3507000000,38.86,,39.0
2021-11-05,12:00:00,3774,6892000000,76.34,,46.0
2022-02-08,12:00:00,3774,11522000000,127.61,,46.0
2022-05-13,12:00:00,3774,15672000000,173.56,1146.32,
2022-08-05,12:00:00,3774,4391000000,48.62,,
2022-11-07,12:00:00,3774,8638000000,47.81,,
2023-02-08,12:00:00,3774,12854000000,71.14,,
2023-05-12,12:00:00,3774,18838000000,104.26,653.67,
2023-08-08,12:00:00,3774,3583000000,20.01,,34.36
2023-11-06,12:00:00,3774,8322000000,46.78,,34.36
2024-02-07,12:00:00,3774,12979000000,73.1,,34.36
2024-05-10,12:00:00,3774,19831000000,111.81,711.22,
2024-08-07,12:00:00,3774,3322000000,18.78,,35.0
2024-11-08,12:00:00,3774,7473000000,42.25,,35.0
2025-02-07,12:00:00,3774,13786000000,77.93,,35.0
2025-05-13,12:00:00,3774,19933000000,112.68,795.19,
2025-08-07,12:00:00,3774,3777000000,21.35,,39.0
2025-11-07,12:00:00,3774,10032000000,56.64,,39.0
