DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,17:30:00,2767,,,,
2021-02-10,17:30:00,2767,-2677000000,-81.77,,10.0
2021-05-13,18:40:00,2767,-3452000000,-105.78,921.8,
2021-08-05,15:00:00,2767,338000000,10.47,,
2021-11-11,15:00:00,2767,315000000,9.77,,
2022-02-09,15:00:00,2767,1787000000,55.29,,
2022-03-22,16:00:00,2767,,,,20.0
2022-05-10,16:00:00,2767,2471000000,76.43,939.42,
2022-08-05,15:00:00,2767,-209000000,-6.47,,20.0
2022-10-24,15:00:00,2767,,,,
2022-11-08,15:00:00,2767,2536000000,78.44,,20.0
2023-02-13,15:00:00,2767,5646000000,174.39,,60.0
2023-03-06,15:00:00,2767,,,,30.0
2023-05-15,17:00:00,2767,8221000000,126.7,598.18,
2023-08-09,17:00:00,2767,1384000000,21.17,,30.0
2023-11-13,15:00:00,2767,4123000000,63.03,,30.0
2024-02-09,15:00:00,2767,9532000000,145.7,,40.0
2024-05-14,17:00:00,2767,11551000000,176.56,727.3,
2024-08-09,15:00:00,2767,1696000000,26.9,,40.0
2024-11-14,15:30:00,2767,2823000000,45.08,,40.0
2025-02-07,15:30:00,2767,6424000000,102.84,,40.0
2025-05-13,15:30:00,2767,11158000000,178.78,820.43,
2025-07-30,15:30:00,2767,5575000000,89.61,,50.0
2025-10-31,15:30:00,2767,9552000000,153.52,,50.0
2025-10-31,15:30:00,2767,,,,
