DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-03-04,15:45:00,1928,129423000000,,,
2021-03-04,17:15:00,1928,123542000000,181.18,1948.12,
2021-06-10,15:30:00,1928,36171000000,53.2,,86.0
2021-09-09,15:30:00,1928,72552000000,106.9,,88.0
2021-12-09,15:30:00,1928,115895000000,171.06,,88.0
2022-03-10,15:30:00,1928,153905000000,227.37,2184.36,
2022-06-09,15:30:00,1928,57485000000,85.4,,94.0
2022-09-08,15:30:00,1928,104068000000,155.06,,104.0
2022-12-08,15:30:00,1928,149815000000,224.05,,104.0
2023-03-09,15:30:00,1928,184520000000,276.58,2466.04,
2023-06-08,15:30:00,1928,41934000000,63.33,,118.0
2023-09-07,15:30:00,1928,92494000000,140.31,,118.0
2023-12-07,15:30:00,1928,141889000000,216.29,,118.0
2024-03-07,15:00:00,1928,202325000000,309.29,2707.9,
2024-06-06,13:00:00,1928,50427000000,77.83,,129.0
2024-09-05,13:00:00,1928,122983000000,189.79,,129.0
2024-12-05,12:00:00,1928,164827000000,254.36,,129.0
2025-03-06,12:00:00,1928,217705000000,335.95,3027.64,
2025-06-05,12:00:00,1928,33373000000,51.49,,144.0
2025-09-04,12:00:00,1928,101603000000,156.76,,144.0
2025-12-04,12:00:00,1928,147065000000,226.89,,144.0
