DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,16:00:00,7276,21859000000,136.0,3137.93,
2021-04-27,16:00:00,7276,37612000000,234.0,3344.65,
2021-07-28,16:00:00,7276,10654000000,66.28,3401.29,
2021-10-28,16:00:00,7276,15965000000,99.32,3433.47,
2022-01-27,16:00:00,7276,27463000000,170.86,3523.98,
2022-04-27,16:00:00,7276,38340000000,238.53,3676.47,
2022-07-27,16:00:00,7276,-1057000000,-6.58,3757.17,
2022-07-27,16:00:00,7276,,,,
2022-10-27,16:00:00,7276,7026000000,21.86,1920.59,
2023-01-26,16:00:00,7276,21665000000,67.39,1899.33,
2023-04-26,16:00:00,7276,29660000000,92.26,1955.44,
2023-07-26,15:00:00,7276,14585000000,45.57,2054.07,
2023-07-26,15:00:00,7276,,,,
2023-10-31,15:00:00,7276,25524000000,80.76,2101.91,50.0
2024-01-30,15:00:00,7276,36711000000,117.08,2079.78,50.0
2024-04-25,15:00:00,7276,40879000000,130.93,2182.85,
2024-07-29,15:00:00,7276,7296000000,23.87,2214.33,56.0
2024-07-29,15:00:00,7276,,,,
2024-07-29,17:00:00,7276,,,,
2024-10-29,15:00:00,7276,11282000000,37.3,2111.72,56.0
2025-01-30,15:00:00,7276,29218000000,97.74,2228.78,56.0
2025-04-24,15:00:00,7276,46240000000,156.49,2210.09,
2025-07-29,15:00:00,7276,10120000000,35.72,2210.05,56.0
2025-10-28,15:00:00,7276,11841000000,42.07,2274.48,56.0
