DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-04-20,15:00:00,8954,9656000000,3499,126409,
2021-10-14,15:00:00,8954,,,,
2021-10-20,15:00:00,8954,9807000000,3554,126417,
2022-03-31,15:00:00,8954,,,,
2022-04-20,15:00:00,8954,9338000000,3383,126247,
2022-10-19,15:00:00,8954,11787000000,4271,127058,
2023-04-19,15:00:00,8954,11149000000,4040,127246,
2023-10-20,15:10:00,8954,7904000000,2864,126042,
2024-04-19,15:00:00,8954,11539000000,4181,126480,
2024-10-21,17:30:00,8954,11506000000,4169,126748,
2025-02-25,16:00:00,8954,,,,
2025-04-22,15:30:00,8954,11015000000,3991,126920,
2025-07-24,15:30:00,8954,,,,
2025-10-21,15:30:00,8954,12496000000,2264,63727,
