DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-27,15:30:00,2760,1786000000,177.68,,108.0
2021-04-27,15:30:00,2760,3143000000,312.38,2871.32,
2021-07-28,16:00:00,2760,1851000000,183.45,,175.0
2021-09-06,15:30:00,2760,,,,190.0
2021-10-28,15:30:00,2760,2646000000,263.99,,205.0
2022-01-28,15:30:00,2760,3895000000,390.44,,205.0
2022-04-15,15:30:00,2760,,,,
2022-04-26,15:30:00,2760,5085000000,510.73,3127.16,
2022-07-27,15:30:00,2760,1479000000,149.44,,240.0
2022-09-29,15:30:00,2760,,,,
2022-10-28,15:30:00,2760,3584000000,361.68,,310.0
2023-01-30,15:30:00,2760,5901000000,595.08,,310.0
2023-04-27,18:00:00,2760,8778000000,884.49,3804.45,
2023-08-01,17:30:00,2760,2186000000,219.67,,
2023-10-13,15:30:00,2760,,,,
2023-10-31,15:30:00,2760,4551000000,152.17,,
2024-02-02,15:30:00,2760,7070000000,236.25,,
2024-04-30,15:30:00,2760,9986000000,333.46,1501.09,
2024-07-31,15:30:00,2760,2494000000,83.09,,117.0
2024-11-01,15:30:00,2760,4305000000,143.21,,117.0
2025-01-31,15:30:00,2760,5574000000,185.29,,117.0
2025-04-28,15:30:00,2760,8874000000,295.72,1624.12,
2025-07-29,15:30:00,2760,1217000000,41.23,,96.0
2025-10-29,15:30:00,2760,2580000000,87.26,,99.0
