DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:00:00,2288,1087000000,42.81,2997.98,30.0
2021-05-13,15:00:00,2288,414000000,16.31,3033.83,
2021-04-26,15:00:00,2288,,,,
2021-08-05,15:00:00,2288,178000000,7.03,2993.72,30.0
2021-11-09,15:00:00,2288,98000000,3.88,3009.3,30.0
2021-10-25,15:00:00,2288,,,,
2022-02-04,15:00:00,2288,713000000,28.21,3001.86,30.0
2022-01-31,15:00:00,2288,,,,
2022-05-13,15:00:00,2288,-376000000,-14.88,2969.87,
2022-08-04,15:00:00,2288,-55000000,-2.21,2924.15,25.0
2022-09-26,15:00:00,2288,,,,
2022-11-11,15:00:00,2288,-575000000,-22.87,2925.15,20.0
2022-10-31,15:00:00,2288,,,,
2023-02-07,15:00:00,2288,231000000,9.23,2961.95,20.0
2023-05-12,15:00:00,2288,-4987000000,-198.77,2731.03,
2023-03-27,15:00:00,2288,,,,
2023-08-04,15:00:00,2288,976000000,39.03,2790.68,20.0
2023-07-31,15:00:00,2288,,,,
2023-11-10,15:00:00,2288,983000000,39.34,2829.2,20.0
2023-10-30,15:00:00,2288,,,,
2024-02-07,15:00:00,2288,2435000000,97.63,2883.14,20.0
2024-01-29,15:00:00,2288,,,,
2024-05-13,16:00:00,2288,-9414000000,-377.73,2494.9,
2024-05-09,15:00:00,2288,,,,
2024-08-07,15:00:00,2288,3204000000,128.94,2607.82,30.0
2024-10-28,15:00:00,2288,,,,
2024-11-08,15:30:00,2288,4272000000,171.91,2637.07,30.0
2025-02-06,15:30:00,2288,5750000000,231.91,2729.45,50.0
2025-04-28,15:30:00,2288,,,,
2025-05-14,15:00:00,2288,5488000000,222.06,2704.3,
2025-08-06,12:00:00,2288,1421000000,58.06,2733.92,55.0
2025-10-27,15:00:00,2288,,,,
2025-11-10,15:00:00,2288,3194000000,130.48,2871.75,65.0
