DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,17:00:00,6508,-3402000000,-75.0,,
2021-02-25,15:00:00,6508,,,,48.0
2021-02-25,15:00:00,6508,,,,
2021-05-13,15:00:00,6508,7303000000,160.98,2127.74,
2021-07-30,15:00:00,6508,-1433000000,-31.6,,
2021-08-31,15:00:00,6508,,,,
2021-10-28,15:00:00,6508,-2180000000,-48.07,,
2022-01-31,15:00:00,6508,-1203000000,-26.53,,50.0
2022-01-31,15:00:00,6508,,,,50.0
2022-05-13,15:00:00,6508,6733000000,148.43,2247.49,
2022-07-28,15:00:00,6508,-2496000000,-55.03,,
2022-08-31,15:00:00,6508,,,,
2022-08-31,15:00:00,6508,,,,
2022-10-31,16:30:00,6508,-2746000000,-60.54,,
2023-01-31,15:00:00,6508,-2582000000,-56.92,,
2023-02-27,15:00:00,6508,,,,
2023-02-27,15:00:00,6508,,,,50.0
2023-05-12,15:00:00,6508,7128000000,157.13,2378.26,
2023-07-28,15:00:00,6508,-2102000000,-46.34,,
2023-08-31,15:00:00,6508,,,,
2023-10-30,15:00:00,6508,-1616000000,-35.62,,
2024-01-31,15:00:00,6508,1641000000,36.19,,
2024-02-27,15:00:00,6508,,,,
2024-02-27,15:00:00,6508,,,,67.0
2024-05-10,15:00:00,6508,11205000000,247.0,2786.35,
2024-07-31,15:00:00,6508,1017000000,22.44,,
2024-08-29,15:00:00,6508,,,,
2024-10-28,15:30:00,6508,2094000000,46.17,,
2025-01-31,15:30:00,6508,5931000000,130.75,,
2025-02-27,15:30:00,6508,,,,93.0
2025-05-13,15:30:00,6508,18487000000,407.51,3059.1,
2025-07-31,15:30:00,6508,465000000,10.26,,
2025-08-28,15:30:00,6508,,,,
2025-10-30,15:30:00,6508,2026000000,44.68,,
