DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,15:00:00,4544,12720000000,223.14,1903.74,
2021-05-14,15:00:00,4544,17468000000,306.38,2020.01,
2021-08-10,15:00:00,4544,8343000000,146.3,2075.94,125.0
2021-11-09,15:00:00,4544,19519000000,342.23,2293.08,125.0
2022-02-08,15:00:00,4544,25518000000,447.68,2348.52,125.0
2022-05-12,15:00:00,4544,29599000000,519.55,2463.33,
2022-08-09,15:00:00,4544,5587000000,98.25,2565.64,125.0
2022-11-09,15:00:00,4544,15553000000,273.42,2762.86,125.0
2023-02-08,15:00:00,4544,18789000000,330.26,2690.41,125.0
2023-05-12,15:10:00,4544,15676000000,275.52,2635.26,
2023-08-08,15:00:00,4544,-1120000000,-19.67,2623.9,125.0
2023-11-09,15:00:00,4544,-1822000000,-32.0,2640.89,125.0
2024-02-09,15:00:00,4544,-3345000000,-58.78,2518.3,125.0
2024-04-26,15:00:00,4544,,,,
2024-05-10,15:00:00,4544,-7553000000,-132.77,2506.5,
2024-08-08,15:00:00,4544,175000000,3.08,2521.02,125.0
2024-11-08,15:30:00,4544,-821000000,-14.47,2393.33,125.0
2025-02-07,15:30:00,4544,2794000000,49.18,2440.8,125.0
2025-05-15,14:00:00,4544,2761000000,48.6,2411.4,
2025-05-14,15:30:00,4544,,,,
2025-08-08,14:00:00,4544,-1197000000,-21.08,2318.83,125.0
2025-09-25,14:00:00,4544,,,,
2025-11-11,14:00:00,4544,205000000,3.61,2374.29,125.0
