DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-01,15:00:00,4911,,,,
2021-02-09,15:00:00,4911,-11660000000,-29.19,1212.34,
2021-05-12,15:00:00,4911,-1527000000,-3.82,,50.0
2021-08-05,15:00:00,4911,-17278000000,-43.25,,50.0
2021-11-10,15:00:00,4911,,,,
2021-11-10,15:00:00,4911,36757000000,92.01,,50.0
2022-02-03,15:00:00,4911,,,,
2022-02-09,15:00:00,4911,42439000000,106.24,1364.28,
2022-05-12,15:00:00,4911,4399000000,11.01,,100.0
2022-08-10,15:00:00,4911,16246000000,40.67,,100.0
2022-11-10,15:00:00,4911,29046000000,72.7,,100.0
2023-02-06,15:00:00,4911,,,,
2023-02-10,15:00:00,4911,34202000000,85.6,1512.36,
2023-05-12,15:02:00,4911,8680000000,21.72,,60.0
2023-08-08,15:00:00,4911,11753000000,29.42,,60.0
2023-11-10,15:02:00,4911,20517000000,51.34,,60.0
2024-02-09,15:00:00,4911,21749000000,54.43,1548.2,
2024-05-10,15:00:00,4911,-3286000000,-8.22,,60.0
2024-08-07,15:00:00,4911,15000000,0.04,,60.0
2024-11-07,15:30:00,4911,754000000,1.89,,60.0
2025-02-10,15:30:00,4911,-10813000000,-27.06,1583.47,
2025-05-12,15:30:00,4911,3686000000,9.23,,40.0
2025-08-06,15:30:00,4911,9535000000,23.87,,40.0
2025-11-10,15:30:00,4911,-43983000000,-110.1,,40.0
