DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-04,16:00:00,8306,607037000000,47.27,,25.0
2021-05-17,16:30:00,8306,777018000000,60.5,1308.12,
2021-08-02,16:00:00,8306,383082000000,29.84,,27.0
2021-11-15,16:30:00,8306,781433000000,60.87,,28.0
2022-02-02,16:00:00,8306,1070398000000,83.44,,28.0
2022-05-16,16:30:00,8306,1130840000000,88.45,1349.52,
2022-06-02,15:30:00,8306,1130840000000,88.45,1349.52,
2022-08-02,16:00:00,8306,113685000000,9.03,,32.0
2022-11-14,16:30:00,8306,231091000000,18.5,,32.0
2023-02-02,16:00:00,8306,343175000000,27.69,,32.0
2023-05-15,16:30:00,8306,1116496000000,90.73,1433.12,
2023-08-01,16:00:00,8306,558389000000,46.44,,41.0
2023-11-14,16:30:00,8306,927281000000,77.11,,41.0
2024-02-05,16:00:00,8306,1297916000000,108.04,,41.0
2024-05-15,16:30:00,8306,1490781000000,124.65,1670.45,
2024-08-01,16:00:00,8306,555894000000,47.5,,50.0
2024-11-14,16:30:00,8306,1258195000000,107.69,,60.0
2025-02-04,16:00:00,8306,1748939000000,149.85,,60.0
2025-02-12,16:00:00,8306,1748939000000,149.85,,60.0
2025-04-30,16:30:00,8306,,,,64.0
2025-05-15,16:30:00,8306,1862946000000,160.02,1783.37,
2025-08-04,16:00:00,8306,546068000000,47.55,,70.0
2025-08-07,16:00:00,8306,546068000000,47.55,,70.0
2025-11-14,16:15:00,8306,1292955000000,113.07,,74.0
