DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:00:00,2296,18304000000,62.12,,17.0
2021-04-23,14:00:00,2296,,,,
2021-05-10,14:00:00,2296,20204000000,68.61,843.52,
2021-08-06,15:00:00,2296,5908000000,20.18,,22.0
2021-09-24,13:00:00,2296,,,,
2021-11-05,12:00:00,2296,11810000000,40.33,,22.0
2022-02-08,12:00:00,2296,18582000000,63.46,,22.0
2022-05-09,16:00:00,2296,19118000000,65.34,897.66,
2022-08-03,12:00:00,2296,5129000000,17.6,,24.0
2022-11-08,12:00:00,2296,10905000000,37.52,,24.0
2023-02-03,12:00:00,2296,17754000000,61.3,,24.0
2023-04-21,16:00:00,2296,,,,
2023-05-09,12:00:00,2296,16975000000,58.81,943.4,
2023-08-03,12:00:00,2296,3357000000,11.79,,25.0
2023-11-02,12:00:00,2296,7589000000,133.25,,
2023-10-20,12:00:00,2296,,,,
2023-10-20,12:00:00,2296,,,,
2024-02-06,12:00:00,2296,15366000000,269.8,,
2024-05-02,12:00:00,2296,15553000000,273.24,5018.37,
2024-08-01,12:00:00,2296,2956000000,52.13,,145.0
2024-10-25,12:00:00,2296,,,,
2024-11-01,12:00:00,2296,6264000000,110.43,,145.0
2025-02-06,12:00:00,2296,12264000000,216.2,,145.0
2025-02-06,12:00:00,2296,,,,
2025-05-02,12:00:00,2296,13097000000,230.88,5033.02,
2025-08-04,12:00:00,2296,6376000000,112.39,,320.0
2025-11-04,12:00:00,2296,9508000000,167.58,,320.0
