DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:00:00,6498,2113000000,23.38,828.76,
2021-05-12,15:00:00,6498,918000000,10.24,849.1,18.0
2021-08-04,15:00:00,6498,2063000000,23.01,866.16,18.0
2021-11-10,15:00:00,6498,3827000000,42.7,872.5,18.0
2022-02-10,15:00:00,6498,4954000000,55.26,896.55,
2022-05-09,15:00:00,6498,1866000000,20.83,933.33,25.0
2022-08-04,15:00:00,6498,4147000000,46.27,984.37,31.0
2022-11-09,15:00:00,6498,6488000000,72.37,1001.38,31.0
2023-02-13,15:00:00,6498,8549000000,95.35,1002.69,
2023-05-15,15:00:00,6498,3376000000,37.66,1027.44,37.0
2023-08-07,15:00:00,6498,5485000000,61.16,1084.7,37.0
2023-11-08,15:00:00,6498,8527000000,95.07,1108.19,37.0
2024-02-13,15:00:00,6498,10591000000,118.07,1124.39,
2024-05-13,15:00:00,6498,2507000000,27.96,1151.09,41.0
2024-08-02,15:00:00,6498,5420000000,60.41,1209.4,41.0
2024-11-08,14:30:00,6498,9014000000,100.5,1179.15,41.0
2025-02-13,14:30:00,6498,11824000000,132.64,1246.16,
2025-05-08,14:30:00,6498,2890000000,33.25,1221.92,46.0
2025-08-08,14:30:00,6498,5968000000,68.65,1259.47,48.0
2025-11-12,14:30:00,6498,8789000000,101.08,1288.99,48.0
