DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,4023,11781000000,603.64,,170.0
2021-05-12,15:00:00,4023,13493000000,691.33,9418.64,
2021-08-05,15:00:00,4023,3303000000,169.26,,170.0
2021-10-29,15:00:00,4023,,,,
2021-11-09,15:00:00,4023,,,,185.0
2021-11-09,15:00:00,4023,8328000000,426.73,,185.0
2022-02-04,15:00:00,4023,13320000000,682.48,,210.0
2022-04-28,15:00:00,4023,,,,
2022-05-12,15:00:00,4023,14164000000,725.73,10207.32,
2022-08-09,15:00:00,4023,5460000000,279.79,,250.0
2022-08-09,15:00:00,4023,,,,
2022-11-09,15:00:00,4023,12190000000,624.6,,250.0
2023-02-07,15:00:00,4023,17657000000,904.69,,250.0
2023-04-27,15:00:00,4023,,,,
2023-05-12,15:00:00,4023,16868000000,864.3,11026.02,
2023-08-08,15:00:00,4023,3237000000,167.25,,260.0
2023-11-09,15:00:00,4023,6797000000,355.29,,260.0
2023-11-21,15:00:00,4023,,,,
2024-02-07,15:00:00,4023,10238000000,180.67,,
2024-03-27,15:00:00,4023,,,,
2024-05-13,15:00:00,4023,9734000000,173.03,4022.68,
2024-08-08,15:00:00,4023,2870000000,52.74,,86.7
2024-11-11,15:30:00,4023,5651000000,105.33,,86.7
2024-11-11,15:30:00,4023,,,,
2025-02-10,15:30:00,4023,8096000000,153.18,,86.7
2025-05-12,15:30:00,4023,7800000000,149.67,4209.15,
2025-05-19,17:15:00,4023,,,,216.0
2025-08-08,15:30:00,4023,2061000000,45.35,,219.0
2025-11-11,15:30:00,4023,6318000000,151.03,,219.0
