DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,15:30:00,6134,12808000000,138.81,,40.0
2021-05-11,15:30:00,6134,17167000000,184.26,2014.41,
2021-08-06,15:30:00,6134,,,,60.0
2021-08-06,15:30:00,6134,6467000000,67.07,,60.0
2021-11-08,15:30:00,6134,,,,70.0
2021-11-08,15:30:00,6134,11165000000,115.77,,70.0
2022-02-08,15:30:00,6134,16202000000,168.01,,70.0
2022-05-13,15:30:00,6134,21188000000,219.7,2163.55,
2022-08-05,15:30:00,6134,5935000000,61.54,,80.0
2022-11-07,15:30:00,6134,11180000000,115.92,,80.0
2023-02-09,15:30:00,6134,15463000000,160.31,,80.0
2023-05-11,15:30:00,6134,20454000000,212.05,2332.15,
2023-08-03,15:30:00,6134,3396000000,35.31,,80.0
2023-11-02,15:30:00,6134,5243000000,54.87,,80.0
2024-02-07,15:30:00,6134,8204000000,86.47,,80.0
2024-05-10,15:30:00,6134,10438000000,110.59,2463.67,
2024-08-02,15:30:00,6134,,,,
2024-08-02,15:30:00,6134,2639000000,28.55,,80.0
2024-11-06,15:30:00,6134,5221000000,56.6,,80.0
2025-02-06,15:30:00,6134,8449000000,92.11,,80.0
2025-05-13,15:30:00,6134,10906000000,119.64,2461.37,
2025-08-05,15:30:00,6134,5683000000,64.45,,80.0
2025-11-07,15:30:00,6134,8988000000,102.06,,80.0
