DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-15,15:30:00,2503,71935000000,85.57,1005.96,
2021-05-12,15:30:00,2503,16967000000,20.35,,65.0
2021-08-10,15:30:00,2503,23748000000,28.49,,65.0
2021-11-09,15:30:00,2503,51627000000,61.93,,65.0
2022-02-14,15:30:00,2503,59790000000,71.73,1072.69,
2022-05-12,15:30:00,2503,17393000000,20.87,,65.0
2022-08-08,15:30:00,2503,55350000000,66.6,,65.0
2022-11-09,15:30:00,2503,129059000000,156.37,,65.0
2023-02-14,15:30:00,2503,111007000000,135.08,1210.16,
2023-05-11,15:30:00,2503,5591000000,6.9,,69.0
2023-08-08,15:30:00,2503,31990000000,39.5,,69.0
2023-11-08,15:30:00,2503,83913000000,103.62,,69.0
2024-02-14,15:30:00,2503,112697000000,139.16,1398.47,
2024-05-09,15:30:00,2503,25900000000,31.98,,71.0
2024-08-06,15:30:00,2503,57220000000,70.65,,71.0
2024-11-07,15:30:00,2503,79268000000,97.87,,71.0
2025-02-14,15:30:00,2503,58214000000,71.87,1458.68,
2025-05-13,15:30:00,2503,24338000000,30.05,,74.0
2025-08-07,15:30:00,2503,52835000000,65.23,,74.0
2025-11-11,15:30:00,2503,102833000000,126.95,,74.0
