DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,14:00:00,8388,6600000000,157.37,,40.0
2021-05-14,14:30:00,8388,8498000000,202.64,6984.6,
2021-07-30,14:00:00,8388,3193000000,76.12,,40.0
2021-10-26,14:00:00,8388,,,,
2021-11-12,14:30:00,8388,4919000000,117.2,,40.0
2022-01-28,15:30:00,8388,8470000000,201.92,,40.0
2022-05-13,16:00:00,8388,11112000000,265.38,6926.75,
2022-07-29,15:00:00,8388,4124000000,99.6,,45.0
2022-11-11,15:00:00,8388,,,,
2022-11-11,15:00:00,8388,5270000000,127.58,,45.0
2023-01-27,15:00:00,8388,7750000000,187.93,,45.0
2023-05-12,15:00:00,8388,10207000000,248.21,6838.08,
2023-07-28,15:00:00,8388,2827000000,69.36,,70.0
2023-11-10,15:00:00,8388,5429000000,133.26,,70.0
2024-01-26,15:00:00,8388,9008000000,221.35,,70.0
2024-05-10,15:00:00,8388,11263000000,277.28,8292.28,
2024-07-26,15:00:00,8388,4273000000,106.67,,80.0
2024-11-08,15:00:00,8388,7225000000,180.62,,90.0
2025-01-31,15:00:00,8388,9985000000,249.89,,90.0
2025-05-09,14:00:00,8388,13202000000,330.88,8441.77,
2025-07-25,14:00:00,8388,3777000000,95.83,,100.0
2025-09-25,14:00:00,8388,,,,
2025-11-14,14:00:00,8388,8254000000,210.37,,120.0
2026-01-27,14:00:00,8388,,,,130.0
