DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,16:00:00,1417,13934000000,130.54,,45.0
2021-04-27,16:00:00,1417,,,,
2021-05-14,15:30:00,1417,24205000000,229.59,2232.25,
2021-08-11,16:00:00,1417,2744000000,27.1,,50.0
2021-11-12,16:00:00,1417,7810000000,77.48,,55.0
2022-02-10,16:00:00,1417,15279000000,151.97,,55.0
2022-05-13,16:30:00,1417,25163000000,250.84,2446.54,
2022-08-10,16:15:00,1417,-815000000,-8.25,,60.0
2022-11-11,15:00:00,1417,416000000,4.24,,60.0
2023-02-10,16:00:00,1417,3303000000,33.67,,60.0
2023-05-15,15:01:00,1417,14781000000,151.2,2573.5,
2023-08-10,16:00:00,1417,-580000000,-6.09,,65.0
2023-11-10,15:30:00,1417,191000000,2.01,,65.0
2024-02-13,16:00:00,1417,945000000,10.01,,65.0
2024-05-13,15:30:00,1417,12535000000,133.34,2735.9,
2024-08-09,16:00:00,1417,744000000,8.13,,75.0
2024-11-13,15:30:00,1417,1418000000,15.56,,75.0
2025-02-14,16:00:00,1417,5691000000,62.58,,75.0
2025-05-13,15:30:00,1417,17179000000,189.4,2914.94,
2025-08-12,16:00:00,1417,-1311000000,-14.64,,85.0
2025-11-13,15:00:00,1417,4625000000,51.83,,85.0
