DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,18:30:00,7685,565000000,41.12,230.72,
2021-05-14,16:00:00,7685,374000000,26.68,,12.0
2021-08-13,15:00:00,7685,690000000,49.12,,12.0
2021-11-12,15:00:00,7685,903000000,64.21,,14.0
2022-02-14,15:00:00,7685,1314000000,93.26,319.34,
2022-05-13,15:00:00,7685,459000000,32.44,,20.0
2022-08-12,15:00:00,7685,929000000,65.4,,20.0
2022-11-14,15:30:00,7685,1522000000,106.67,,20.0
2023-02-13,15:45:00,7685,2306000000,160.91,562.98,
2023-02-16,19:40:00,7685,2268000000,158.28,560.38,
2023-05-12,15:00:00,7685,252000000,17.33,,25.0
2023-08-14,15:00:00,7685,635000000,43.66,,25.0
2023-11-14,15:00:00,7685,706000000,48.51,,25.0
2024-02-14,15:00:00,7685,1453000000,100.11,589.51,
2024-05-14,15:00:00,7685,293000000,20.54,,25.0
2024-08-14,15:00:00,7685,1210000000,84.65,,30.0
2024-11-14,15:30:00,7685,1764000000,123.37,,30.0
2025-02-14,15:30:00,7685,2411000000,83.97,416.02,
2025-05-14,15:00:00,7685,1251000000,42.79,,20.0
2025-08-14,15:30:00,7685,2789000000,95.37,,25.0
2025-11-14,15:30:00,7685,4321000000,145.12,,25.0
