DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-03-31,15:00:00,8956,,,,
2021-06-17,15:00:00,8956,5299000000,4023,95985,
2021-10-18,15:50:00,8956,,,,
2021-10-18,15:50:00,8956,5299495000,,,
2021-12-15,15:00:00,8956,4470000000,3394,95356,
2022-06-16,15:00:00,8956,5681000000,4055,99477,
2022-12-15,15:00:00,8956,3907000000,2787,98211,
2023-02-24,15:00:00,8956,,,,
2023-06-15,15:00:00,8956,5007000000,3572,98996,
2023-10-23,15:30:00,8956,,,,
2023-12-15,15:00:00,8956,5039000000,3595,99376,
2024-05-28,15:00:00,8956,,,,
2024-06-14,15:00:00,8956,4221000000,2849,100191,
2024-12-16,15:30:00,8956,4356000000,2939,100282,
2025-06-16,15:30:00,8956,4555000000,3090,100233,
2025-12-17,15:30:00,8956,3883000000,2645,99774,
